snapshot_date,file_path,linus_lines,total_lines
30-11-2025,arch/x86/include/asm/pci_x86.h,61,256
30-11-2025,arch/x86/include/asm/pgtable-2level.h,12,131
30-11-2025,arch/x86/include/asm/pgtable-2level_types.h,12,41
30-11-2025,arch/x86/include/asm/pgtable-3level.h,22,209
30-11-2025,arch/x86/include/asm/pgtable-3level_types.h,19,53
30-11-2025,arch/x86/include/asm/pgtable.h,1,1745
30-11-2025,arch/x86/include/asm/pgtable_32.h,28,75
30-11-2025,arch/x86/include/asm/pgtable_64.h,73,293
30-11-2025,arch/x86/include/asm/pgtable_types.h,3,581
30-11-2025,arch/x86/include/asm/proto.h,10,45
30-11-2025,arch/x86/include/asm/reboot.h,2,43
30-11-2025,arch/x86/include/asm/resctrl.h,4,203
30-11-2025,arch/x86/include/asm/runtime-const.h,65,78
30-11-2025,arch/x86/include/asm/setup_arch.h,3,3
30-11-2025,arch/x86/include/asm/sev-common.h,1,261
30-11-2025,arch/x86/include/asm/sigframe.h,8,88
30-11-2025,arch/x86/include/asm/stackprotector.h,3,57
30-11-2025,arch/x86/include/asm/string_32.h,63,227
30-11-2025,arch/x86/include/asm/string_64.h,15,107
30-11-2025,arch/x86/include/asm/suspend_32.h,17,38
30-11-2025,arch/x86/include/asm/suspend_64.h,19,65
30-11-2025,arch/x86/include/asm/syscall.h,4,184
30-11-2025,arch/x86/include/asm/syscall_wrapper.h,4,264
30-11-2025,arch/x86/include/asm/timer.h,2,36
30-11-2025,arch/x86/include/asm/topology.h,1,328
30-11-2025,arch/x86/include/asm/uaccess.h,203,641
30-11-2025,arch/x86/include/asm/uaccess_32.h,17,39
30-11-2025,arch/x86/include/asm/uaccess_64.h,125,208
30-11-2025,arch/x86/include/asm/user32.h,63,71
30-11-2025,arch/x86/include/asm/user_32.h,103,128
30-11-2025,arch/x86/include/asm/user_64.h,90,134
30-11-2025,arch/x86/include/asm/vga.h,15,33
30-11-2025,arch/x86/include/asm/vm86.h,26,91
30-11-2025,arch/x86/include/asm/vmxfeatures.h,1,93
30-11-2025,arch/x86/include/asm/vsyscall.h,2,37
30-11-2025,arch/x86/include/asm/word-at-a-time.h,75,84
30-11-2025,arch/x86/include/asm/xor_32.h,412,573
30-11-2025,arch/x86/include/asm/xor_64.h,5,28
30-11-2025,arch/x86/include/uapi/asm/posix_types_32.h,15,26
30-11-2025,arch/x86/include/uapi/asm/posix_types_64.h,13,20
30-11-2025,arch/x86/include/uapi/asm/prctl.h,2,43
30-11-2025,arch/x86/include/uapi/asm/sigcontext32.h,1,9
30-11-2025,arch/x86/include/uapi/asm/stat.h,21,138
30-11-2025,arch/x86/include/uapi/asm/vmx.h,4,175
30-11-2025,arch/x86/kernel/acpi/boot.c,412,1841
30-11-2025,arch/x86/kernel/acpi/wakeup_32.S,58,101
30-11-2025,arch/x86/kernel/acpi/wakeup_64.S,34,145
30-11-2025,arch/x86/kernel/amd_gart_64.c,235,842
30-11-2025,arch/x86/kernel/aperture_64.c,92,561
30-11-2025,arch/x86/kernel/apic/apic.c,161,2680
30-11-2025,arch/x86/kernel/apic/apic_flat_64.c,9,68
30-11-2025,arch/x86/kernel/apic/io_apic.c,453,2950
30-11-2025,arch/x86/kernel/apic/ipi.c,2,291
30-11-2025,arch/x86/kernel/apic/probe_32.c,5,111
30-11-2025,arch/x86/kernel/apic/probe_64.c,13,42
30-11-2025,arch/x86/kernel/apic/x2apic_cluster.c,7,261
30-11-2025,arch/x86/kernel/apm_32.c,1800,2410
30-11-2025,arch/x86/kernel/asm-offsets.c,1,127
30-11-2025,arch/x86/kernel/bootflag.c,60,89
30-11-2025,arch/x86/kernel/cpu/.gitignore,1,2
30-11-2025,arch/x86/kernel/cpu/Makefile,5,76
30-11-2025,arch/x86/kernel/cpu/amd.c,46,1406
30-11-2025,arch/x86/kernel/cpu/bugs.c,1,3791
30-11-2025,arch/x86/kernel/cpu/cacheinfo.c,63,820
30-11-2025,arch/x86/kernel/cpu/centaur.c,58,247
30-11-2025,arch/x86/kernel/cpu/common.c,147,2618
30-11-2025,arch/x86/kernel/cpu/cpu.h,9,103
30-11-2025,arch/x86/kernel/cpu/cyrix.c,268,467
30-11-2025,arch/x86/kernel/cpu/intel.c,79,787
30-11-2025,arch/x86/kernel/cpu/mce/core.c,72,2933
30-11-2025,arch/x86/kernel/cpu/mce/dev-mcelog.c,2,365
30-11-2025,arch/x86/kernel/cpu/mce/intel.c,13,537
30-11-2025,arch/x86/kernel/cpu/mce/p5.c,22,66
30-11-2025,arch/x86/kernel/cpu/mce/severity.c,1,489
30-11-2025,arch/x86/kernel/cpu/mce/winchip.c,16,41
30-11-2025,arch/x86/kernel/cpu/microcode/intel.c,12,654
30-11-2025,arch/x86/kernel/cpu/mtrr/Makefile,1,4
30-11-2025,arch/x86/kernel/cpu/mtrr/amd.c,65,119
30-11-2025,arch/x86/kernel/cpu/mtrr/centaur.c,73,112
30-11-2025,arch/x86/kernel/cpu/mtrr/cyrix.c,170,244
30-11-2025,arch/x86/kernel/cpu/mtrr/generic.c,163,1080
30-11-2025,arch/x86/kernel/cpu/mtrr/if.c,189,423
30-11-2025,arch/x86/kernel/cpu/mtrr/mtrr.c,209,633
30-11-2025,arch/x86/kernel/cpu/mtrr/mtrr.h,38,94
30-11-2025,arch/x86/kernel/cpu/proc.c,41,203
30-11-2025,arch/x86/kernel/cpu/resctrl/rdtgroup.c,4,262
30-11-2025,arch/x86/kernel/cpu/transmeta.c,65,111
30-11-2025,arch/x86/kernel/cpu/umc.c,12,26
30-11-2025,arch/x86/kernel/cpu/vmware.c,1,593
30-11-2025,arch/x86/kernel/cpuid.c,89,191
30-11-2025,arch/x86/kernel/doublefault_32.c,20,129
30-11-2025,arch/x86/kernel/e820.c,25,1332
30-11-2025,arch/x86/kernel/early_printk.c,1,449
30-11-2025,arch/x86/kernel/fpu/core.c,25,988
30-11-2025,arch/x86/kernel/fpu/signal.c,1,526
30-11-2025,arch/x86/kernel/head64.c,35,323
30-11-2025,arch/x86/kernel/head_32.S,184,529
30-11-2025,arch/x86/kernel/head_64.S,47,721
30-11-2025,arch/x86/kernel/ioport.c,45,220
30-11-2025,arch/x86/kernel/irq_32.c,40,157
30-11-2025,arch/x86/kernel/irq_64.c,15,77
30-11-2025,arch/x86/kernel/irqinit.c,22,114
30-11-2025,arch/x86/kernel/kprobes/core.c,51,1082
30-11-2025,arch/x86/kernel/kprobes/opt.c,1,555
30-11-2025,arch/x86/kernel/kvm.c,9,1174
30-11-2025,arch/x86/kernel/kvmclock.c,1,349
30-11-2025,arch/x86/kernel/ldt.c,102,696
30-11-2025,arch/x86/kernel/module.c,1,335
30-11-2025,arch/x86/kernel/mpparse.c,205,943
30-11-2025,arch/x86/kernel/msr.c,97,334
30-11-2025,arch/x86/kernel/probe_roms.c,2,270
30-11-2025,arch/x86/kernel/process.c,2,1087
30-11-2025,arch/x86/kernel/process_32.c,85,214
30-11-2025,arch/x86/kernel/process_64.c,85,983
30-11-2025,arch/x86/kernel/ptrace.c,99,1423
30-11-2025,arch/x86/kernel/quirks.c,28,671
30-11-2025,arch/x86/kernel/reboot.c,45,991
30-11-2025,arch/x86/kernel/rtc.c,20,158
30-11-2025,arch/x86/kernel/setup.c,83,1318
30-11-2025,arch/x86/kernel/setup_percpu.c,1,229
30-11-2025,arch/x86/kernel/signal.c,52,439
30-11-2025,arch/x86/kernel/signal_32.c,85,535
30-11-2025,arch/x86/kernel/smp.c,7,325
30-11-2025,arch/x86/kernel/smpboot.c,4,1359
30-11-2025,arch/x86/kernel/sys_ia32.c,95,256
30-11-2025,arch/x86/kernel/sys_x86_64.c,46,240
30-11-2025,arch/x86/kernel/tboot.c,69,516
30-11-2025,arch/x86/kernel/time.c,26,111
30-11-2025,arch/x86/kernel/tls.c,73,296
30-11-2025,arch/x86/kernel/traps.c,83,1577
30-11-2025,arch/x86/kernel/tsc.c,204,1605
30-11-2025,arch/x86/kernel/vm86_32.c,475,831
30-11-2025,arch/x86/kernel/vmlinux.lds.S,2,536
30-11-2025,arch/x86/kvm/hyperv.c,1,2925
30-11-2025,arch/x86/kvm/kvm_onhyperv.h,1,44
30-11-2025,arch/x86/kvm/svm/svm.c,3,5493
30-11-2025,arch/x86/kvm/svm/svm_ops.h,3,64
30-11-2025,arch/x86/kvm/vmx/main.c,1,1073
30-11-2025,arch/x86/kvm/vmx/vmx.c,5,8751
30-11-2025,arch/x86/kvm/vmx/vmx_ops.h,3,371
30-11-2025,arch/x86/kvm/x86.c,1,14378
30-11-2025,arch/x86/lib/Makefile,2,64
30-11-2025,arch/x86/lib/checksum_32.S,358,444
30-11-2025,arch/x86/lib/clear_page_64.S,71,144
30-11-2025,arch/x86/lib/copy_page_64.S,2,90
30-11-2025,arch/x86/lib/copy_user_64.S,56,112
30-11-2025,arch/x86/lib/copy_user_uncached_64.S,241,244
30-11-2025,arch/x86/lib/csum-copy_64.S,81,256
30-11-2025,arch/x86/lib/csum-partial_64.c,66,123
30-11-2025,arch/x86/lib/csum-wrappers_64.c,26,92
30-11-2025,arch/x86/lib/delay.c,39,231
30-11-2025,arch/x86/lib/getuser.S,89,172
30-11-2025,arch/x86/lib/iomem.c,60,126
30-11-2025,arch/x86/lib/memcpy_32.c,14,19
30-11-2025,arch/x86/lib/memcpy_64.S,17,173
30-11-2025,arch/x86/lib/memset_64.S,15,119
30-11-2025,arch/x86/lib/putuser.S,42,156
30-11-2025,arch/x86/lib/retpoline.S,2,454
30-11-2025,arch/x86/lib/strstr_32.c,21,31
30-11-2025,arch/x86/lib/usercopy_32.c,157,340
30-11-2025,arch/x86/lib/usercopy_64.c,17,144
30-11-2025,arch/x86/math-emu/Makefile,27,30
30-11-2025,arch/x86/math-emu/README,427,427
30-11-2025,arch/x86/math-emu/control_w.h,44,46
30-11-2025,arch/x86/math-emu/div_Xsig.S,363,367
30-11-2025,arch/x86/math-emu/div_small.S,44,48
30-11-2025,arch/x86/math-emu/errors.c,262,686
30-11-2025,arch/x86/math-emu/exception.h,45,51
30-11-2025,arch/x86/math-emu/fpu_arith.c,88,153
30-11-2025,arch/x86/math-emu/fpu_asm.h,31,32
30-11-2025,arch/x86/math-emu/fpu_aux.c,89,267
30-11-2025,arch/x86/math-emu/fpu_emu.h,173,218
30-11-2025,arch/x86/math-emu/fpu_entry.c,116,718
30-11-2025,arch/x86/math-emu/fpu_etc.c,40,136
30-11-2025,arch/x86/math-emu/fpu_proto.h,100,157
30-11-2025,arch/x86/math-emu/fpu_system.h,50,130
30-11-2025,arch/x86/math-emu/fpu_tags.c,74,116
30-11-2025,arch/x86/math-emu/fpu_trig.c,281,1649
30-11-2025,arch/x86/math-emu/get_address.c,89,401
30-11-2025,arch/x86/math-emu/load_store.c,55,322
30-11-2025,arch/x86/math-emu/mul_Xsig.S,169,179
30-11-2025,arch/x86/math-emu/poly.h,78,115
30-11-2025,arch/x86/math-emu/poly_2xm1.c,51,146
30-11-2025,arch/x86/math-emu/poly_atan.c,42,209
30-11-2025,arch/x86/math-emu/poly_l2.c,69,245
30-11-2025,arch/x86/math-emu/poly_sin.c,88,379
30-11-2025,arch/x86/math-emu/poly_tan.c,48,213
30-11-2025,arch/x86/math-emu/polynom_Xsig.S,133,137
30-11-2025,arch/x86/math-emu/reg_add_sub.c,72,334
30-11-2025,arch/x86/math-emu/reg_compare.c,78,479
30-11-2025,arch/x86/math-emu/reg_constant.c,78,123
30-11-2025,arch/x86/math-emu/reg_constant.h,25,26
30-11-2025,arch/x86/math-emu/reg_convert.c,20,47
30-11-2025,arch/x86/math-emu/reg_divide.c,44,183
30-11-2025,arch/x86/math-emu/reg_ld_str.c,227,1220
30-11-2025,arch/x86/math-emu/reg_mul.c,42,116
30-11-2025,arch/x86/math-emu/reg_norm.S,142,150
30-11-2025,arch/x86/math-emu/reg_round.S,705,711
30-11-2025,arch/x86/math-emu/reg_u_add.S,165,169
30-11-2025,arch/x86/math-emu/reg_u_div.S,469,474
30-11-2025,arch/x86/math-emu/reg_u_mul.S,146,150
30-11-2025,arch/x86/math-emu/reg_u_sub.S,270,274
30-11-2025,arch/x86/math-emu/round_Xsig.S,135,142
30-11-2025,arch/x86/math-emu/shr_Xsig.S,82,89
30-11-2025,arch/x86/math-emu/status_w.h,57,68
30-11-2025,arch/x86/math-emu/version.h,12,12
30-11-2025,arch/x86/math-emu/wm_shrx.S,194,207
30-11-2025,arch/x86/math-emu/wm_sqrt.S,468,472
30-11-2025,arch/x86/mm/Makefile,1,59
30-11-2025,arch/x86/mm/amdtopology.c,54,174
30-11-2025,arch/x86/mm/extable.c,90,437
30-11-2025,arch/x86/mm/fault.c,87,1536
30-11-2025,arch/x86/mm/hugetlbpage.c,18,44
30-11-2025,arch/x86/mm/init_32.c,151,761
30-11-2025,arch/x86/mm/init_64.c,94,1663
30-11-2025,arch/x86/mm/ioremap.c,65,907
30-11-2025,arch/x86/mm/pat/set_memory.c,33,2777
30-11-2025,arch/x86/mm/pgtable_32.c,46,104
30-11-2025,arch/x86/mm/srat.c,31,111
30-11-2025,arch/x86/pci/acpi.c,25,631
30-11-2025,arch/x86/pci/amd_bus.c,13,412
30-11-2025,arch/x86/pci/common.c,127,734
30-11-2025,arch/x86/pci/direct.c,242,315
30-11-2025,arch/x86/pci/fixup.c,231,1083
30-11-2025,arch/x86/pci/i386.c,119,409
30-11-2025,arch/x86/pci/init.c,1,51
30-11-2025,arch/x86/pci/irq.c,736,1810
30-11-2025,arch/x86/pci/legacy.c,22,77
30-11-2025,arch/x86/pci/mmconfig_32.c,77,156
30-11-2025,arch/x86/pci/mmconfig_64.c,54,154
30-11-2025,arch/x86/pci/pcbios.c,325,443
30-11-2025,arch/x86/platform/efi/efi_32.c,39,154
30-11-2025,arch/x86/platform/efi/efi_stub_32.S,29,60
30-11-2025,arch/x86/platform/efi/efi_stub_64.S,3,31
30-11-2025,arch/x86/platform/scx200/scx200_32.c,94,130
30-11-2025,arch/x86/power/cpu.c,49,523
30-11-2025,arch/x86/power/hibernate_asm_32.S,45,111
30-11-2025,arch/x86/power/hibernate_asm_64.S,21,151
30-11-2025,arch/x86/tools/relocs.c,2,1079
30-11-2025,arch/x86/um/Kconfig,3,39
30-11-2025,arch/x86/um/Makefile,1,51
30-11-2025,arch/x86/um/asm/apic.h,4,4
30-11-2025,arch/x86/um/asm/checksum_32.h,32,38
30-11-2025,arch/x86/um/asm/checksum_64.h,17,19
30-11-2025,arch/x86/um/asm/desc.h,5,17
30-11-2025,arch/x86/um/asm/irq_vectors.h,10,10
30-11-2025,arch/x86/um/asm/processor_32.h,16,53
30-11-2025,arch/x86/um/asm/processor_64.h,13,34
30-11-2025,arch/x86/um/asm/segment.h,4,11
30-11-2025,arch/x86/um/asm/vm-flags.h,9,19
30-11-2025,arch/x86/um/bugs_32.c,14,75
30-11-2025,arch/x86/um/bugs_64.c,13,16
30-11-2025,arch/x86/um/delay.c,5,57
30-11-2025,arch/x86/um/fault.c,21,29
30-11-2025,arch/x86/um/os-Linux/Makefile,7,12
30-11-2025,arch/x86/um/os-Linux/registers.c,9,109
30-11-2025,arch/x86/um/ptrace_32.c,55,202
30-11-2025,arch/x86/um/ptrace_64.c,53,216
30-11-2025,arch/x86/um/ptrace_user.c,18,21
30-11-2025,arch/x86/um/shared/sysdep/ptrace.h,4,67
30-11-2025,arch/x86/um/shared/sysdep/ptrace_32.h,8,16
30-11-2025,arch/x86/um/shared/sysdep/ptrace_64.h,31,58
30-11-2025,arch/x86/um/signal.c,107,470
30-11-2025,arch/x86/um/stub_segv.c,1,20
30-11-2025,arch/x86/um/syscalls_64.c,18,64
30-11-2025,arch/x86/um/sysrq_32.c,23,33
30-11-2025,arch/x86/um/sysrq_64.c,14,36
30-11-2025,arch/x86/um/tls_32.c,1,386
30-11-2025,arch/x86/um/vdso/vma.c,7,65
30-11-2025,arch/x86/xen/p2m.c,1,930
30-11-2025,arch/x86/xen/setup.c,1,1053
30-11-2025,arch/xtensa/Kconfig,1,817
30-11-2025,arch/xtensa/include/asm/checksum.h,1,247
30-11-2025,arch/xtensa/include/asm/futex.h,1,167
30-11-2025,arch/xtensa/include/asm/jump_label.h,2,65
30-11-2025,arch/xtensa/include/asm/uaccess.h,3,295
30-11-2025,arch/xtensa/kernel/asm-offsets.c,2,165
30-11-2025,arch/xtensa/kernel/entry.S,1,2264
30-11-2025,arch/xtensa/kernel/irq.c,1,195
30-11-2025,arch/xtensa/kernel/process.c,2,400
30-11-2025,arch/xtensa/kernel/signal.c,3,535
30-11-2025,arch/xtensa/kernel/stacktrace.c,2,273
30-11-2025,arch/xtensa/kernel/syscall.c,1,100
30-11-2025,arch/xtensa/kernel/syscalls/syscall.tbl,4,442
30-11-2025,arch/xtensa/kernel/traps.c,1,651
30-11-2025,arch/xtensa/kernel/vmlinux.lds.S,1,388
30-11-2025,arch/xtensa/mm/fault.c,5,256
30-11-2025,arch/xtensa/platforms/iss/console.c,1,197
30-11-2025,arch/xtensa/platforms/iss/simdisk.c,1,376
30-11-2025,block/Kconfig.iosched,3,47
30-11-2025,block/bdev.c,147,1366
30-11-2025,block/bio.c,141,1880
30-11-2025,block/blk-cgroup.c,1,2250
30-11-2025,block/blk-core.c,87,1289
30-11-2025,block/blk-map.c,1,693
30-11-2025,block/blk-zoned.c,1,1888
30-11-2025,block/blk.h,1,720
30-11-2025,block/elevator.c,113,894
30-11-2025,block/elevator.h,41,199
30-11-2025,block/fops.c,1,982
30-11-2025,block/genhd.c,168,1584
30-11-2025,block/ioctl.c,32,874
30-11-2025,block/partitions/Kconfig,204,282
30-11-2025,block/partitions/Makefile,16,23
30-11-2025,block/partitions/acorn.c,488,550
30-11-2025,block/partitions/amiga.c,93,206
30-11-2025,block/partitions/atari.c,137,156
30-11-2025,block/partitions/atari.h,32,36
30-11-2025,block/partitions/check.h,25,70
30-11-2025,block/partitions/efi.c,456,757
30-11-2025,block/partitions/efi.h,84,115
30-11-2025,block/partitions/ibm.c,39,414
30-11-2025,block/partitions/ldm.c,1044,1487
30-11-2025,block/partitions/ldm.h,183,193
30-11-2025,block/partitions/mac.c,107,157
30-11-2025,block/partitions/mac.h,43,44
30-11-2025,block/partitions/msdos.c,342,717
30-11-2025,block/partitions/osf.c,73,87
30-11-2025,block/partitions/sgi.c,73,85
30-11-2025,block/partitions/sun.c,67,127
30-11-2025,block/partitions/ultrix.c,44,48
30-11-2025,certs/system_keyring.c,8,428
30-11-2025,crypto/Kconfig,50,1455
30-11-2025,crypto/Makefile,17,212
30-11-2025,crypto/aes_generic.c,125,1320
30-11-2025,crypto/af_alg.c,17,1330
30-11-2025,crypto/algif_aead.c,3,528
30-11-2025,crypto/algif_skcipher.c,2,441
30-11-2025,crypto/anubis.c,663,699
30-11-2025,crypto/api.c,49,742
30-11-2025,crypto/arc4.c,22,82
30-11-2025,crypto/blowfish_generic.c,96,133
30-11-2025,crypto/cast5_generic.c,452,540
30-11-2025,crypto/cast6_generic.c,153,280
30-11-2025,crypto/cipher.c,18,119
30-11-2025,crypto/crc32c.c,48,166
30-11-2025,crypto/crypto_null.c,47,155
30-11-2025,crypto/crypto_user.c,3,506
30-11-2025,crypto/deflate.c,54,260
30-11-2025,crypto/des_generic.c,53,134
30-11-2025,crypto/hmac.c,11,581
30-11-2025,crypto/internal.h,16,220
30-11-2025,crypto/khazad.c,857,879
30-11-2025,crypto/md4.c,203,241
30-11-2025,crypto/md5.c,15,236
30-11-2025,crypto/michael_mic.c,114,176
30-11-2025,crypto/proc.c,57,100
30-11-2025,crypto/scatterwalk.c,11,381
30-11-2025,crypto/serpent_generic.c,165,609
30-11-2025,crypto/tcrypt.c,123,2872
30-11-2025,crypto/tcrypt.h,16,117
30-11-2025,crypto/tea.c,138,262
30-11-2025,crypto/twofish_generic.c,172,196
30-11-2025,crypto/wp512.c,1013,1145
30-11-2025,crypto/xor.c,73,174
30-11-2025,drivers/Kconfig,47,254
30-11-2025,drivers/Makefile,40,199
30-11-2025,drivers/accel/drm_accel.c,1,208
30-11-2025,drivers/accel/qaic/qaic_data.c,1,2004
30-11-2025,drivers/accessibility/speakup/speakup_soft.c,1,491
30-11-2025,drivers/acpi/Kconfig,72,623
30-11-2025,drivers/acpi/Makefile,21,136
30-11-2025,drivers/acpi/ac.c,66,325
30-11-2025,drivers/acpi/acpi_dbg.c,4,785
30-11-2025,drivers/acpi/acpi_extlog.c,3,342
30-11-2025,drivers/acpi/acpi_memhotplug.c,71,371
30-11-2025,drivers/acpi/acpi_video.c,349,2251
30-11-2025,drivers/acpi/acpica/acdebug.h,97,292
30-11-2025,drivers/acpi/acpica/acdispat.h,110,344
30-11-2025,drivers/acpi/acpica/acevents.h,61,252
30-11-2025,drivers/acpi/acpica/acglobal.h,75,398
30-11-2025,drivers/acpi/acpica/achware.h,27,129
30-11-2025,drivers/acpi/acpica/acinterp.h,176,546
30-11-2025,drivers/acpi/acpica/aclocal.h,348,1305
30-11-2025,drivers/acpi/acpica/acmacros.h,155,499
30-11-2025,drivers/acpi/acpica/acnamesp.h,106,402
30-11-2025,drivers/acpi/acpica/acobject.h,154,478
30-11-2025,drivers/acpi/acpica/acparser.h,72,227
30-11-2025,drivers/acpi/acpica/acresrc.h,37,368
30-11-2025,drivers/acpi/acpica/acstruct.h,42,222
30-11-2025,drivers/acpi/acpica/actables.h,23,148
30-11-2025,drivers/acpi/acpica/acutils.h,143,759
30-11-2025,drivers/acpi/acpica/amlcode.h,287,452
30-11-2025,drivers/acpi/acpica/amlresrc.h,71,593
30-11-2025,drivers/acpi/acpica/dsfield.c,320,816
30-11-2025,drivers/acpi/acpica/dsinit.c,93,224
30-11-2025,drivers/acpi/acpica/dsmethod.c,178,854
30-11-2025,drivers/acpi/acpica/dsmthdat.c,391,682
30-11-2025,drivers/acpi/acpica/dsobject.c,281,545
30-11-2025,drivers/acpi/acpica/dsopcode.c,312,762
30-11-2025,drivers/acpi/acpica/dsutils.c,461,838
30-11-2025,drivers/acpi/acpica/dswexec.c,399,760
30-11-2025,drivers/acpi/acpica/dswload.c,237,596
30-11-2025,drivers/acpi/acpica/dswscope.c,99,181
30-11-2025,drivers/acpi/acpica/dswstate.c,432,728
30-11-2025,drivers/acpi/acpica/evevent.c,146,313
30-11-2025,drivers/acpi/acpica/evgpe.c,178,849
30-11-2025,drivers/acpi/acpica/evgpeblk.c,199,501
30-11-2025,drivers/acpi/acpica/evmisc.c,129,273
30-11-2025,drivers/acpi/acpica/evregion.c,298,884
30-11-2025,drivers/acpi/acpica/evrgnini.c,283,621
30-11-2025,drivers/acpi/acpica/evsci.c,100,214
30-11-2025,drivers/acpi/acpica/evxface.c,240,1079
30-11-2025,drivers/acpi/acpica/evxfevnt.c,165,365
30-11-2025,drivers/acpi/acpica/evxfregn.c,131,310
30-11-2025,drivers/acpi/acpica/exconfig.c,167,551
30-11-2025,drivers/acpi/acpica/exconvrt.c,456,736
30-11-2025,drivers/acpi/acpica/excreate.c,281,470
30-11-2025,drivers/acpi/acpica/exdump.c,236,1205
30-11-2025,drivers/acpi/acpica/exfield.c,126,404
30-11-2025,drivers/acpi/acpica/exfldio.c,449,967
30-11-2025,drivers/acpi/acpica/exmisc.c,316,451
30-11-2025,drivers/acpi/acpica/exmutex.c,169,506
30-11-2025,drivers/acpi/acpica/exnames.c,252,398
30-11-2025,drivers/acpi/acpica/exoparg1.c,610,1086
30-11-2025,drivers/acpi/acpica/exoparg2.c,322,557
30-11-2025,drivers/acpi/acpica/exoparg3.c,128,252
30-11-2025,drivers/acpi/acpica/exoparg6.c,217,299
30-11-2025,drivers/acpi/acpica/exprep.c,273,602
30-11-2025,drivers/acpi/acpica/exregion.c,294,525
30-11-2025,drivers/acpi/acpica/exresnte.c,145,245
30-11-2025,drivers/acpi/acpica/exresolv.c,289,539
30-11-2025,drivers/acpi/acpica/exresop.c,385,675
30-11-2025,drivers/acpi/acpica/exstore.c,255,589
30-11-2025,drivers/acpi/acpica/exstoren.c,180,261
30-11-2025,drivers/acpi/acpica/exstorob.c,124,187
30-11-2025,drivers/acpi/acpica/exsystem.c,145,280
30-11-2025,drivers/acpi/acpica/exutils.c,165,410
30-11-2025,drivers/acpi/acpica/hwacpi.c,84,147
30-11-2025,drivers/acpi/acpica/hwgpe.c,239,683
30-11-2025,drivers/acpi/acpica/hwregs.c,125,802
30-11-2025,drivers/acpi/acpica/hwsleep.c,110,318
30-11-2025,drivers/acpi/acpica/hwtimer.c,101,175
30-11-2025,drivers/acpi/acpica/hwxface.c,2,448
30-11-2025,drivers/acpi/acpica/nsaccess.c,353,745
30-11-2025,drivers/acpi/acpica/nsalloc.c,264,494
30-11-2025,drivers/acpi/acpica/nsdump.c,359,855
30-11-2025,drivers/acpi/acpica/nsdumpdv.c,57,106
30-11-2025,drivers/acpi/acpica/nseval.c,49,306
30-11-2025,drivers/acpi/acpica/nsinit.c,174,679
30-11-2025,drivers/acpi/acpica/nsload.c,161,286
30-11-2025,drivers/acpi/acpica/nsnames.c,73,466
30-11-2025,drivers/acpi/acpica/nsobject.c,284,432
30-11-2025,drivers/acpi/acpica/nsparse.c,60,271
30-11-2025,drivers/acpi/acpica/nssearch.c,183,396
30-11-2025,drivers/acpi/acpica/nsutils.c,429,731
30-11-2025,drivers/acpi/acpica/nswalk.c,116,327
30-11-2025,drivers/acpi/acpica/nsxfeval.c,349,982
30-11-2025,drivers/acpi/acpica/nsxfname.c,158,607
30-11-2025,drivers/acpi/acpica/nsxfobj.c,152,209
30-11-2025,drivers/acpi/acpica/psargs.c,374,955
30-11-2025,drivers/acpi/acpica/psopcode.c,149,629
30-11-2025,drivers/acpi/acpica/psparse.c,353,687
30-11-2025,drivers/acpi/acpica/psscope.c,156,231
30-11-2025,drivers/acpi/acpica/pstree.c,160,294
30-11-2025,drivers/acpi/acpica/psutils.c,149,214
30-11-2025,drivers/acpi/acpica/pswalk.c,52,105
30-11-2025,drivers/acpi/acpica/psxface.c,53,341
30-11-2025,drivers/acpi/acpica/rsaddr.c,87,347
30-11-2025,drivers/acpi/acpica/rscalc.c,165,843
30-11-2025,drivers/acpi/acpica/rscreate.c,151,448
30-11-2025,drivers/acpi/acpica/rsdump.c,57,586
30-11-2025,drivers/acpi/acpica/rsio.c,61,254
30-11-2025,drivers/acpi/acpica/rsirq.c,51,271
30-11-2025,drivers/acpi/acpica/rslist.c,46,229
30-11-2025,drivers/acpi/acpica/rsmemory.c,57,198
30-11-2025,drivers/acpi/acpica/rsmisc.c,43,806
30-11-2025,drivers/acpi/acpica/rsutils.c,172,755
30-11-2025,drivers/acpi/acpica/rsxface.c,143,628
30-11-2025,drivers/acpi/acpica/tbinstal.c,19,304
30-11-2025,drivers/acpi/acpica/tbutils.c,11,440
30-11-2025,drivers/acpi/acpica/tbxface.c,65,530
30-11-2025,drivers/acpi/acpica/tbxfroot.c,79,279
30-11-2025,drivers/acpi/acpica/utalloc.c,111,357
30-11-2025,drivers/acpi/acpica/utcopy.c,507,969
30-11-2025,drivers/acpi/acpica/utdebug.c,227,621
30-11-2025,drivers/acpi/acpica/utdelete.c,343,742
30-11-2025,drivers/acpi/acpica/uteval.c,169,315
30-11-2025,drivers/acpi/acpica/utglobal.c,52,241
30-11-2025,drivers/acpi/acpica/utinit.c,64,288
30-11-2025,drivers/acpi/acpica/utmath.c,197,494
30-11-2025,drivers/acpi/acpica/utmisc.c,157,382
30-11-2025,drivers/acpi/acpica/utobject.c,392,683
30-11-2025,drivers/acpi/acpica/utxface.c,134,524
30-11-2025,drivers/acpi/battery.c,59,1350
30-11-2025,drivers/acpi/bus.c,168,1480
30-11-2025,drivers/acpi/button.c,67,763
30-11-2025,drivers/acpi/container.c,13,117
30-11-2025,drivers/acpi/ec.c,108,2393
30-11-2025,drivers/acpi/event.c,20,183
