snapshot_date,file_path,linus_lines,total_lines
21-07-2011,arch/mips/include/asm/mach-sibyte/cpu-feature-overrides.h,36,47
21-07-2011,arch/mips/include/asm/mach-yosemite/cpu-feature-overrides.h,37,47
21-07-2011,arch/mips/include/asm/mc146818-time.h,99,119
21-07-2011,arch/mips/include/asm/mc146818rtc.h,16,16
21-07-2011,arch/mips/include/asm/mips-boards/bonito64.h,420,431
21-07-2011,arch/mips/include/asm/mips-boards/generic.h,69,100
21-07-2011,arch/mips/include/asm/mips-boards/malta.h,74,102
21-07-2011,arch/mips/include/asm/mips-boards/maltaint.h,31,107
21-07-2011,arch/mips/include/asm/mips-boards/msc01_pci.h,136,258
21-07-2011,arch/mips/include/asm/mips-boards/piix4.h,80,80
21-07-2011,arch/mips/include/asm/mips-boards/prom.h,46,47
21-07-2011,arch/mips/include/asm/mipsprom.h,74,76
21-07-2011,arch/mips/include/asm/mipsregs.h,927,1665
21-07-2011,arch/mips/include/asm/mman.h,66,86
21-07-2011,arch/mips/include/asm/mmu.h,5,9
21-07-2011,arch/mips/include/asm/mmu_context.h,172,322
21-07-2011,arch/mips/include/asm/mmzone.h,13,17
21-07-2011,arch/mips/include/asm/module.h,44,142
21-07-2011,arch/mips/include/asm/msc01_ic.h,145,147
21-07-2011,arch/mips/include/asm/msgbuf.h,41,47
21-07-2011,arch/mips/include/asm/paccess.h,100,112
21-07-2011,arch/mips/include/asm/page.h,84,213
21-07-2011,arch/mips/include/asm/param.h,15,16
21-07-2011,arch/mips/include/asm/pci.h,110,152
21-07-2011,arch/mips/include/asm/pci/bridge.h,847,854
21-07-2011,arch/mips/include/asm/percpu.h,6,6
21-07-2011,arch/mips/include/asm/pgalloc.h,98,132
21-07-2011,arch/mips/include/asm/pgtable-32.h,168,231
21-07-2011,arch/mips/include/asm/pgtable-64.h,173,290
21-07-2011,arch/mips/include/asm/pgtable-bits.h,85,228
21-07-2011,arch/mips/include/asm/pgtable.h,265,423
21-07-2011,arch/mips/include/asm/pmon.h,45,46
21-07-2011,arch/mips/include/asm/poll.h,8,9
21-07-2011,arch/mips/include/asm/posix_types.h,142,144
21-07-2011,arch/mips/include/asm/prefetch.h,86,87
21-07-2011,arch/mips/include/asm/processor.h,141,361
21-07-2011,arch/mips/include/asm/ptrace.h,65,157
21-07-2011,arch/mips/include/asm/r4kcache.h,201,444
21-07-2011,arch/mips/include/asm/reboot.h,14,15
21-07-2011,arch/mips/include/asm/reg.h,125,128
21-07-2011,arch/mips/include/asm/regdef.h,100,100
21-07-2011,arch/mips/include/asm/resource.h,34,35
21-07-2011,arch/mips/include/asm/scatterlist.h,5,6
21-07-2011,arch/mips/include/asm/sections.h,6,6
21-07-2011,arch/mips/include/asm/segment.h,6,6
21-07-2011,arch/mips/include/asm/sembuf.h,22,22
21-07-2011,arch/mips/include/asm/setup.h,5,10
21-07-2011,arch/mips/include/asm/sgi/gio.h,85,86
21-07-2011,arch/mips/include/asm/sgi/hpc3.h,294,317
21-07-2011,arch/mips/include/asm/sgi/ioc.h,195,200
21-07-2011,arch/mips/include/asm/sgi/ip22.h,68,78
21-07-2011,arch/mips/include/asm/sgi/mc.h,227,231
21-07-2011,arch/mips/include/asm/sgi/pi1.h,71,71
21-07-2011,arch/mips/include/asm/sgi/sgi.h,47,47
21-07-2011,arch/mips/include/asm/sgialib.h,76,78
21-07-2011,arch/mips/include/asm/sgiarcs.h,524,548
21-07-2011,arch/mips/include/asm/sgidefs.h,44,44
21-07-2011,arch/mips/include/asm/shmbuf.h,38,38
21-07-2011,arch/mips/include/asm/shmparam.h,13,13
21-07-2011,arch/mips/include/asm/sibyte/board.h,47,68
21-07-2011,arch/mips/include/asm/sibyte/carmel.h,52,58
21-07-2011,arch/mips/include/asm/sibyte/sb1250.h,58,68
21-07-2011,arch/mips/include/asm/sibyte/sb1250_defs.h,206,259
21-07-2011,arch/mips/include/asm/sibyte/sb1250_dma.h,418,594
21-07-2011,arch/mips/include/asm/sibyte/sb1250_genbus.h,178,474
21-07-2011,arch/mips/include/asm/sibyte/sb1250_int.h,223,248
21-07-2011,arch/mips/include/asm/sibyte/sb1250_l2c.h,86,131
21-07-2011,arch/mips/include/asm/sibyte/sb1250_ldt.h,310,422
21-07-2011,arch/mips/include/asm/sibyte/sb1250_mac.h,463,656
21-07-2011,arch/mips/include/asm/sibyte/sb1250_mc.h,379,550
21-07-2011,arch/mips/include/asm/sibyte/sb1250_regs.h,743,893
21-07-2011,arch/mips/include/asm/sibyte/sb1250_scd.h,396,654
21-07-2011,arch/mips/include/asm/sibyte/sb1250_smbus.h,128,204
21-07-2011,arch/mips/include/asm/sibyte/sb1250_syncser.h,132,146
21-07-2011,arch/mips/include/asm/sibyte/sb1250_uart.h,304,362
21-07-2011,arch/mips/include/asm/sibyte/sentosa.h,40,40
21-07-2011,arch/mips/include/asm/sibyte/swarm.h,63,64
21-07-2011,arch/mips/include/asm/sigcontext.h,53,101
21-07-2011,arch/mips/include/asm/siginfo.h,124,131
21-07-2011,arch/mips/include/asm/signal.h,125,139
21-07-2011,arch/mips/include/asm/sim.h,75,82
21-07-2011,arch/mips/include/asm/smp.h,48,94
21-07-2011,arch/mips/include/asm/sn/addrs.h,403,431
21-07-2011,arch/mips/include/asm/sn/agent.h,45,45
21-07-2011,arch/mips/include/asm/sn/arch.h,62,64
21-07-2011,arch/mips/include/asm/sn/fru.h,40,44
21-07-2011,arch/mips/include/asm/sn/gda.h,107,107
21-07-2011,arch/mips/include/asm/sn/hub.h,16,16
21-07-2011,arch/mips/include/asm/sn/intr.h,129,129
21-07-2011,arch/mips/include/asm/sn/io.h,58,59
21-07-2011,arch/mips/include/asm/sn/ioc3.h,661,663
21-07-2011,arch/mips/include/asm/sn/klconfig.h,863,898
21-07-2011,arch/mips/include/asm/sn/kldir.h,215,217
21-07-2011,arch/mips/include/asm/sn/klkernvars.h,28,28
21-07-2011,arch/mips/include/asm/sn/launch.h,106,106
21-07-2011,arch/mips/include/asm/sn/mapped_kernel.h,50,54
21-07-2011,arch/mips/include/asm/sn/nmi.h,123,125
21-07-2011,arch/mips/include/asm/sn/sn0/addrs.h,278,288
21-07-2011,arch/mips/include/asm/sn/sn0/arch.h,69,72
21-07-2011,arch/mips/include/asm/sn/sn0/hub.h,40,40
21-07-2011,arch/mips/include/asm/sn/sn0/hubio.h,946,972
21-07-2011,arch/mips/include/asm/sn/sn0/hubmd.h,788,789
21-07-2011,arch/mips/include/asm/sn/sn0/hubni.h,255,255
21-07-2011,arch/mips/include/asm/sn/sn0/hubpi.h,409,409
21-07-2011,arch/mips/include/asm/sn/sn0/ip27.h,84,85
21-07-2011,arch/mips/include/asm/sn/sn_private.h,19,19
21-07-2011,arch/mips/include/asm/sn/types.h,26,26
21-07-2011,arch/mips/include/asm/sni.h,52,244
21-07-2011,arch/mips/include/asm/socket.h,101,124
21-07-2011,arch/mips/include/asm/sockios.h,24,26
21-07-2011,arch/mips/include/asm/spinlock.h,170,458
21-07-2011,arch/mips/include/asm/stackframe.h,269,614
21-07-2011,arch/mips/include/asm/stat.h,132,132
21-07-2011,arch/mips/include/asm/statfs.h,91,100
21-07-2011,arch/mips/include/asm/string.h,141,143
21-07-2011,arch/mips/include/asm/sysmips.h,25,25
21-07-2011,arch/mips/include/asm/system.h,102,235
21-07-2011,arch/mips/include/asm/termbits.h,195,227
21-07-2011,arch/mips/include/asm/termios.h,104,176
21-07-2011,arch/mips/include/asm/thread_info.h,106,163
21-07-2011,arch/mips/include/asm/time.h,32,93
21-07-2011,arch/mips/include/asm/timex.h,32,43
21-07-2011,arch/mips/include/asm/titan_dep.h,230,231
21-07-2011,arch/mips/include/asm/tlb.h,23,23
21-07-2011,arch/mips/include/asm/tlbdebug.h,16,16
21-07-2011,arch/mips/include/asm/tlbflush.h,45,47
21-07-2011,arch/mips/include/asm/topology.h,1,17
21-07-2011,arch/mips/include/asm/traps.h,24,28
21-07-2011,arch/mips/include/asm/txx9/jmr3927.h,163,180
21-07-2011,arch/mips/include/asm/txx9/rbtx4927.h,33,92
21-07-2011,arch/mips/include/asm/txx9/smsc_fdc37m81x.h,66,68
21-07-2011,arch/mips/include/asm/txx9/tx3927.h,286,341
21-07-2011,arch/mips/include/asm/txx9/tx4927.h,27,273
21-07-2011,arch/mips/include/asm/types.h,37,49
21-07-2011,arch/mips/include/asm/uaccess.h,649,1146
21-07-2011,arch/mips/include/asm/unaligned.h,8,28
21-07-2011,arch/mips/include/asm/unistd.h,868,1082
21-07-2011,arch/mips/include/asm/user.h,57,58
21-07-2011,arch/mips/include/asm/vga.h,17,47
21-07-2011,arch/mips/include/asm/vr41xx/capcella.h,41,43
21-07-2011,arch/mips/include/asm/vr41xx/mpc30x.h,35,37
21-07-2011,arch/mips/include/asm/vr41xx/siu.h,49,58
21-07-2011,arch/mips/include/asm/vr41xx/tb0219.h,40,42
21-07-2011,arch/mips/include/asm/vr41xx/tb0226.h,41,43
21-07-2011,arch/mips/include/asm/vr41xx/vr41xx.h,144,152
21-07-2011,arch/mips/include/asm/war.h,135,244
21-07-2011,arch/mips/include/asm/wbflush.h,34,34
21-07-2011,arch/mips/include/asm/xor.h,1,1
21-07-2011,arch/mips/include/asm/xtalk/xtalk.h,51,52
21-07-2011,arch/mips/include/asm/xtalk/xwidget.h,167,167
21-07-2011,arch/mips/jazz/Makefile,4,5
21-07-2011,arch/mips/jazz/irq.c,53,161
21-07-2011,arch/mips/jazz/jazzdma.c,534,558
21-07-2011,arch/mips/jazz/reset.c,54,56
21-07-2011,arch/mips/jazz/setup.c,48,198
21-07-2011,arch/mips/kernel/Makefile,33,113
21-07-2011,arch/mips/kernel/asm-offsets.c,67,341
21-07-2011,arch/mips/kernel/binfmt_elfn32.c,113,122
21-07-2011,arch/mips/kernel/binfmt_elfo32.c,117,161
21-07-2011,arch/mips/kernel/branch.c,192,253
21-07-2011,arch/mips/kernel/cpu-bugs64.c,286,319
21-07-2011,arch/mips/kernel/cpu-probe.c,443,1164
21-07-2011,arch/mips/kernel/entry.S,91,192
21-07-2011,arch/mips/kernel/genex.S,285,548
21-07-2011,arch/mips/kernel/head.S,138,232
21-07-2011,arch/mips/kernel/i8259.c,199,334
21-07-2011,arch/mips/kernel/init_task.c,33,35
21-07-2011,arch/mips/kernel/irq-msc01.c,110,165
21-07-2011,arch/mips/kernel/irq-rm7000.c,33,50
21-07-2011,arch/mips/kernel/irq-rm9000.c,72,107
21-07-2011,arch/mips/kernel/irq.c,46,166
21-07-2011,arch/mips/kernel/irq_cpu.c,47,118
21-07-2011,arch/mips/kernel/linux32.c,191,351
21-07-2011,arch/mips/kernel/mips_ksyms.c,50,58
21-07-2011,arch/mips/kernel/module.c,52,408
21-07-2011,arch/mips/kernel/proc.c,70,112
21-07-2011,arch/mips/kernel/process.c,204,487
21-07-2011,arch/mips/kernel/ptrace.c,199,599
21-07-2011,arch/mips/kernel/ptrace32.c,158,337
21-07-2011,arch/mips/kernel/r2300_fpu.S,124,126
21-07-2011,arch/mips/kernel/r2300_switch.S,162,170
21-07-2011,arch/mips/kernel/r4k_fpu.S,181,188
21-07-2011,arch/mips/kernel/r4k_switch.S,199,252
21-07-2011,arch/mips/kernel/r6000_fpu.S,85,87
21-07-2011,arch/mips/kernel/reset.c,32,44
21-07-2011,arch/mips/kernel/scall32-o32.S,510,607
21-07-2011,arch/mips/kernel/scall64-64.S,356,432
21-07-2011,arch/mips/kernel/scall64-n32.S,315,432
21-07-2011,arch/mips/kernel/scall64-o32.S,430,550
21-07-2011,arch/mips/kernel/setup.c,223,591
21-07-2011,arch/mips/kernel/signal-common.h,13,41
21-07-2011,arch/mips/kernel/signal.c,306,708
21-07-2011,arch/mips/kernel/signal32.c,463,827
21-07-2011,arch/mips/kernel/signal_n32.c,149,230
21-07-2011,arch/mips/kernel/smp.c,227,435
21-07-2011,arch/mips/kernel/syscall.c,127,345
21-07-2011,arch/mips/kernel/time.c,49,126
21-07-2011,arch/mips/kernel/traps.c,665,1795
21-07-2011,arch/mips/kernel/unaligned.c,478,576
21-07-2011,arch/mips/kernel/vmlinux.lds.S,13,165
21-07-2011,arch/mips/lib/Makefile,6,34
21-07-2011,arch/mips/lib/dump_tlb.c,83,111
21-07-2011,arch/mips/lib/iomap.c,26,226
21-07-2011,arch/mips/lib/memcpy.S,400,566
21-07-2011,arch/mips/lib/memset.S,125,180
21-07-2011,arch/mips/lib/r3k_dump_tlb.c,61,63
21-07-2011,arch/mips/lib/strlen_user.S,35,39
21-07-2011,arch/mips/lib/strncpy_user.S,50,59
21-07-2011,arch/mips/lib/strnlen_user.S,40,46
21-07-2011,arch/mips/loongson/common/time.c,3,31
21-07-2011,arch/mips/math-emu/Makefile,11,12
21-07-2011,arch/mips/math-emu/cp1emu.c,1121,1413
21-07-2011,arch/mips/math-emu/dp_add.c,182,182
21-07-2011,arch/mips/math-emu/dp_cmp.c,66,66
21-07-2011,arch/mips/math-emu/dp_div.c,156,156
21-07-2011,arch/mips/math-emu/dp_fint.c,76,79
21-07-2011,arch/mips/math-emu/dp_flong.c,74,77
21-07-2011,arch/mips/math-emu/dp_frexp.c,52,52
21-07-2011,arch/mips/math-emu/dp_fsp.c,72,73
21-07-2011,arch/mips/math-emu/dp_logb.c,53,53
21-07-2011,arch/mips/math-emu/dp_modf.c,78,79
21-07-2011,arch/mips/math-emu/dp_mul.c,174,176
21-07-2011,arch/mips/math-emu/dp_scalb.c,57,57
21-07-2011,arch/mips/math-emu/dp_simple.c,70,85
21-07-2011,arch/mips/math-emu/dp_sqrt.c,163,164
21-07-2011,arch/mips/math-emu/dp_sub.c,189,190
21-07-2011,arch/mips/math-emu/dp_tint.c,121,122
21-07-2011,arch/mips/math-emu/dp_tlong.c,124,125
21-07-2011,arch/mips/math-emu/dsemul.c,151,167
21-07-2011,arch/mips/math-emu/ieee754.c,117,127
21-07-2011,arch/mips/math-emu/ieee754.h,389,470
21-07-2011,arch/mips/math-emu/ieee754d.c,136,136
21-07-2011,arch/mips/math-emu/ieee754dp.c,241,243
21-07-2011,arch/mips/math-emu/ieee754dp.h,75,82
21-07-2011,arch/mips/math-emu/ieee754int.h,147,164
21-07-2011,arch/mips/math-emu/ieee754m.c,55,55
21-07-2011,arch/mips/math-emu/ieee754sp.c,241,243
21-07-2011,arch/mips/math-emu/ieee754sp.h,81,88
21-07-2011,arch/mips/math-emu/ieee754xcpt.c,47,47
21-07-2011,arch/mips/math-emu/kernel_linkage.c,99,115
21-07-2011,arch/mips/math-emu/sp_add.c,176,176
21-07-2011,arch/mips/math-emu/sp_cmp.c,66,66
21-07-2011,arch/mips/math-emu/sp_div.c,156,156
21-07-2011,arch/mips/math-emu/sp_fdp.c,76,76
21-07-2011,arch/mips/math-emu/sp_fint.c,76,79
21-07-2011,arch/mips/math-emu/sp_flong.c,75,78
21-07-2011,arch/mips/math-emu/sp_frexp.c,52,52
21-07-2011,arch/mips/math-emu/sp_logb.c,53,53
21-07-2011,arch/mips/math-emu/sp_modf.c,78,79
21-07-2011,arch/mips/math-emu/sp_mul.c,169,170
21-07-2011,arch/mips/math-emu/sp_scalb.c,57,57
21-07-2011,arch/mips/math-emu/sp_simple.c,71,85
21-07-2011,arch/mips/math-emu/sp_sqrt.c,116,116
21-07-2011,arch/mips/math-emu/sp_sub.c,183,183
21-07-2011,arch/mips/math-emu/sp_tint.c,125,126
21-07-2011,arch/mips/math-emu/sp_tlong.c,120,121
21-07-2011,arch/mips/mm/Makefile,11,38
21-07-2011,arch/mips/mm/c-r3k.c,284,341
21-07-2011,arch/mips/mm/c-r4k.c,870,1427
21-07-2011,arch/mips/mm/c-tx39.c,385,434
21-07-2011,arch/mips/mm/cache.c,89,222
21-07-2011,arch/mips/mm/cerr-sb1.c,449,586
21-07-2011,arch/mips/mm/cex-gen.S,42,42
21-07-2011,arch/mips/mm/cex-sb1.S,167,175
21-07-2011,arch/mips/mm/dma-default.c,134,329
21-07-2011,arch/mips/mm/extable.c,20,25
21-07-2011,arch/mips/mm/fault.c,193,294
21-07-2011,arch/mips/mm/highmem.c,70,137
21-07-2011,arch/mips/mm/init.c,161,482
21-07-2011,arch/mips/mm/ioremap.c,99,192
21-07-2011,arch/mips/mm/pgtable-32.c,61,70
21-07-2011,arch/mips/mm/pgtable-64.c,42,80
21-07-2011,arch/mips/mm/sc-ip22.c,174,177
21-07-2011,arch/mips/mm/sc-r5k.c,106,108
21-07-2011,arch/mips/mm/sc-rm7k.c,119,270
21-07-2011,arch/mips/mm/tlb-r3k.c,279,284
21-07-2011,arch/mips/mm/tlb-r4k.c,292,471
21-07-2011,arch/mips/mm/tlb-r8k.c,243,249
21-07-2011,arch/mips/mm/tlbex-fault.S,26,28
21-07-2011,arch/mips/mm/tlbex.c,645,2063
21-07-2011,arch/mips/mti-malta/malta-cmdline.c,59,59
21-07-2011,arch/mips/mti-malta/malta-console.c,46,47
21-07-2011,arch/mips/mti-malta/malta-display.c,35,64
21-07-2011,arch/mips/mti-malta/malta-init.c,231,373
21-07-2011,arch/mips/mti-malta/malta-int.c,97,746
21-07-2011,arch/mips/mti-malta/malta-memory.c,128,178
21-07-2011,arch/mips/mti-malta/malta-pci.c,108,266
21-07-2011,arch/mips/mti-malta/malta-reset.c,44,58
21-07-2011,arch/mips/mti-malta/malta-setup.c,83,224
21-07-2011,arch/mips/mti-malta/malta-time.c,82,164
21-07-2011,arch/mips/oprofile/Makefile,14,18
21-07-2011,arch/mips/oprofile/common.c,84,129
21-07-2011,arch/mips/oprofile/op_impl.h,36,39
21-07-2011,arch/mips/oprofile/op_model_rm9000.c,132,138
21-07-2011,arch/mips/pci/Makefile,27,63
21-07-2011,arch/mips/pci/fixup-au1000.c,37,43
21-07-2011,arch/mips/pci/fixup-capcella.c,48,50
21-07-2011,arch/mips/pci/fixup-cobalt.c,88,254
21-07-2011,arch/mips/pci/fixup-ip32.c,50,51
21-07-2011,arch/mips/pci/fixup-jmr3927.c,66,79
21-07-2011,arch/mips/pci/fixup-malta.c,101,103
21-07-2011,arch/mips/pci/fixup-mpc30x.c,47,49
21-07-2011,arch/mips/pci/fixup-rbtx4927.c,46,73
21-07-2011,arch/mips/pci/fixup-sb1250.c,21,43
21-07-2011,arch/mips/pci/fixup-sni.c,83,170
21-07-2011,arch/mips/pci/fixup-tb0219.c,49,51
21-07-2011,arch/mips/pci/fixup-tb0226.c,68,86
21-07-2011,arch/mips/pci/fixup-yosemite.c,40,41
21-07-2011,arch/mips/pci/ops-au1000.c,227,308
21-07-2011,arch/mips/pci/ops-bonito64.c,131,161
21-07-2011,arch/mips/pci/ops-gt64xxx_pci0.c,133,152
21-07-2011,arch/mips/pci/ops-mace.c,79,102
21-07-2011,arch/mips/pci/ops-msc.c,143,148
21-07-2011,arch/mips/pci/ops-sni.c,82,164
21-07-2011,arch/mips/pci/ops-titan-ht.c,122,124
21-07-2011,arch/mips/pci/ops-titan.c,93,111
21-07-2011,arch/mips/pci/ops-tx3927.c,96,231
21-07-2011,arch/mips/pci/ops-tx4927.c,50,527
21-07-2011,arch/mips/pci/ops-vr41xx.c,121,126
21-07-2011,arch/mips/pci/pci-ip27.c,177,228
21-07-2011,arch/mips/pci/pci-ip32.c,141,148
21-07-2011,arch/mips/pci/pci-sb1250.c,279,290
21-07-2011,arch/mips/pci/pci-vr41xx.c,252,320
21-07-2011,arch/mips/pci/pci-vr41xx.h,117,154
21-07-2011,arch/mips/pci/pci-yosemite.c,58,67
21-07-2011,arch/mips/pci/pci.c,218,364
21-07-2011,arch/mips/pmc-sierra/yosemite/Makefile,6,9
21-07-2011,arch/mips/pmc-sierra/yosemite/atmel_read_eeprom.c,160,169
21-07-2011,arch/mips/pmc-sierra/yosemite/atmel_read_eeprom.h,65,67
21-07-2011,arch/mips/pmc-sierra/yosemite/ht-irq.c,45,51
21-07-2011,arch/mips/pmc-sierra/yosemite/ht.c,409,415
21-07-2011,arch/mips/pmc-sierra/yosemite/irq.c,113,153
21-07-2011,arch/mips/pmc-sierra/yosemite/prom.c,132,143
21-07-2011,arch/mips/pmc-sierra/yosemite/py-console.c,107,117
21-07-2011,arch/mips/pmc-sierra/yosemite/setup.c,184,223
21-07-2011,arch/mips/pmc-sierra/yosemite/setup.h,32,32
21-07-2011,arch/mips/pmc-sierra/yosemite/smp.c,78,185
21-07-2011,arch/mips/sgi-ip22/Makefile,7,11
21-07-2011,arch/mips/sgi-ip22/ip22-berr.c,113,116
21-07-2011,arch/mips/sgi-ip22/ip22-eisa.c,99,147
21-07-2011,arch/mips/sgi-ip22/ip22-hpc.c,61,63
21-07-2011,arch/mips/sgi-ip22/ip22-int.c,224,333
21-07-2011,arch/mips/sgi-ip22/ip22-mc.c,204,237
21-07-2011,arch/mips/sgi-ip22/ip22-nvram.c,93,121
21-07-2011,arch/mips/sgi-ip22/ip22-reset.c,167,207
21-07-2011,arch/mips/sgi-ip22/ip22-setup.c,87,99
21-07-2011,arch/mips/sgi-ip22/ip22-time.c,113,131
21-07-2011,arch/mips/sgi-ip27/Makefile,5,10
21-07-2011,arch/mips/sgi-ip27/TODO,18,19
21-07-2011,arch/mips/sgi-ip27/ip27-berr.c,90,93
21-07-2011,arch/mips/sgi-ip27/ip27-console.c,36,40
21-07-2011,arch/mips/sgi-ip27/ip27-hubio.c,183,185
21-07-2011,arch/mips/sgi-ip27/ip27-init.c,192,221
21-07-2011,arch/mips/sgi-ip27/ip27-irq.c,345,423
21-07-2011,arch/mips/sgi-ip27/ip27-klconfig.c,131,135
21-07-2011,arch/mips/sgi-ip27/ip27-klnuma.c,121,132
21-07-2011,arch/mips/sgi-ip27/ip27-memory.c,476,509
21-07-2011,arch/mips/sgi-ip27/ip27-nmi.c,235,244
21-07-2011,arch/mips/sgi-ip27/ip27-reset.c,78,81
21-07-2011,arch/mips/sgi-ip27/ip27-smp.c,163,243
21-07-2011,arch/mips/sgi-ip27/ip27-timer.c,76,234
21-07-2011,arch/mips/sgi-ip27/ip27-xtalk.c,132,136
21-07-2011,arch/mips/sgi-ip32/Makefile,6,7
21-07-2011,arch/mips/sgi-ip32/crime.c,93,103
21-07-2011,arch/mips/sgi-ip32/ip32-berr.c,35,36
21-07-2011,arch/mips/sgi-ip32/ip32-irq.c,256,507
21-07-2011,arch/mips/sgi-ip32/ip32-memory.c,43,48
21-07-2011,arch/mips/sgi-ip32/ip32-reset.c,185,205
21-07-2011,arch/mips/sgi-ip32/ip32-setup.c,98,102
21-07-2011,arch/mips/sibyte/common/cfe.c,315,344
21-07-2011,arch/mips/sibyte/common/cfe_console.c,71,80
21-07-2011,arch/mips/sibyte/common/sb_tbprof.c,213,607
21-07-2011,arch/mips/sibyte/sb1250/Makefile,3,4
21-07-2011,arch/mips/sibyte/sb1250/bus_watcher.c,253,258
21-07-2011,arch/mips/sibyte/sb1250/irq.c,208,330
21-07-2011,arch/mips/sibyte/sb1250/setup.c,149,247
21-07-2011,arch/mips/sibyte/sb1250/smp.c,74,186
21-07-2011,arch/mips/sibyte/sb1250/time.c,18,27
21-07-2011,arch/mips/sibyte/swarm/Makefile,1,4
21-07-2011,arch/mips/sibyte/swarm/rtc_m41t81.c,182,233
21-07-2011,arch/mips/sibyte/swarm/rtc_xicor1241.c,168,210
21-07-2011,arch/mips/sibyte/swarm/setup.c,95,184
21-07-2011,arch/mips/sni/Makefile,4,6
21-07-2011,arch/mips/sni/irq.c,36,82
21-07-2011,arch/mips/sni/reset.c,41,46
21-07-2011,arch/mips/sni/setup.c,55,261
21-07-2011,arch/mips/txx9/generic/irq_tx4927.c,30,49
21-07-2011,arch/mips/txx9/generic/mem_tx4927.c,59,75
21-07-2011,arch/mips/txx9/jmr3927/Makefile,4,5
21-07-2011,arch/mips/txx9/jmr3927/irq.c,90,128
21-07-2011,arch/mips/txx9/jmr3927/prom.c,39,52
21-07-2011,arch/mips/txx9/jmr3927/setup.c,97,217
21-07-2011,arch/mips/txx9/rbtx4927/irq.c,52,198
21-07-2011,arch/mips/txx9/rbtx4927/prom.c,36,41
21-07-2011,arch/mips/txx9/rbtx4927/setup.c,83,368
21-07-2011,arch/mips/vr41xx/casio-e55/Makefile,5,5
21-07-2011,arch/mips/vr41xx/casio-e55/setup.c,30,40
21-07-2011,arch/mips/vr41xx/common/Makefile,4,5
21-07-2011,arch/mips/vr41xx/common/bcu.c,211,222
21-07-2011,arch/mips/vr41xx/common/cmu.c,244,257
21-07-2011,arch/mips/vr41xx/common/icu.c,462,729
21-07-2011,arch/mips/vr41xx/common/init.c,62,77
21-07-2011,arch/mips/vr41xx/common/pmu.c,62,135
21-07-2011,arch/mips/vr41xx/common/type.c,21,24
21-07-2011,arch/mips/vr41xx/ibm-workpad/Makefile,5,5
21-07-2011,arch/mips/vr41xx/ibm-workpad/setup.c,30,40
21-07-2011,arch/mn10300/kernel/module.c,1,217
21-07-2011,arch/mn10300/mm/fault.c,1,393
21-07-2011,arch/parisc/Kconfig,161,286
21-07-2011,arch/parisc/Kconfig.debug,5,29
21-07-2011,arch/parisc/Makefile,73,133
21-07-2011,arch/parisc/configs/712_defconfig,145,205
21-07-2011,arch/parisc/configs/a500_defconfig,118,201
21-07-2011,arch/parisc/configs/b180_defconfig,59,107
21-07-2011,arch/parisc/configs/c3000_defconfig,100,176
21-07-2011,arch/parisc/configs/default_defconfig,56,233
21-07-2011,arch/parisc/defpalo.conf,21,21
21-07-2011,arch/parisc/hpux/Makefile,5,5
21-07-2011,arch/parisc/hpux/entry_hpux.S,540,546
21-07-2011,arch/parisc/hpux/fs.c,161,206
21-07-2011,arch/parisc/hpux/gate.S,96,107
21-07-2011,arch/parisc/hpux/ioctl.c,72,72
21-07-2011,arch/parisc/hpux/sys_hpux.c,900,970
21-07-2011,arch/parisc/hpux/wrappers.S,229,250
21-07-2011,arch/parisc/include/asm/asmregs.h,183,183
21-07-2011,arch/parisc/include/asm/assembly.h,432,520
21-07-2011,arch/parisc/include/asm/atomic.h,165,347
21-07-2011,arch/parisc/include/asm/bitops.h,175,237
21-07-2011,arch/parisc/include/asm/bug.h,7,92
21-07-2011,arch/parisc/include/asm/bugs.h,19,19
21-07-2011,arch/parisc/include/asm/byteorder.h,5,6
21-07-2011,arch/parisc/include/asm/cache.h,51,60
21-07-2011,arch/parisc/include/asm/cacheflush.h,40,161
21-07-2011,arch/parisc/include/asm/checksum.h,182,210
21-07-2011,arch/parisc/include/asm/compat.h,137,166
21-07-2011,arch/parisc/include/asm/compat_rt_sigframe.h,50,50
21-07-2011,arch/parisc/include/asm/compat_signal.h,2,2
21-07-2011,arch/parisc/include/asm/compat_ucontext.h,16,17
21-07-2011,arch/parisc/include/asm/cputime.h,6,6
21-07-2011,arch/parisc/include/asm/current.h,15,15
21-07-2011,arch/parisc/include/asm/delay.h,43,43
21-07-2011,arch/parisc/include/asm/div64.h,1,1
21-07-2011,arch/parisc/include/asm/dma-mapping.h,233,241
21-07-2011,arch/parisc/include/asm/dma.h,180,185
21-07-2011,arch/parisc/include/asm/eisa_bus.h,23,23
21-07-2011,arch/parisc/include/asm/eisa_eeprom.h,152,153
21-07-2011,arch/parisc/include/asm/elf.h,328,351
21-07-2011,arch/parisc/include/asm/errno.h,119,127
21-07-2011,arch/parisc/include/asm/fcntl.h,21,40
21-07-2011,arch/parisc/include/asm/fixmap.h,22,30
21-07-2011,arch/parisc/include/asm/floppy.h,266,271
21-07-2011,arch/parisc/include/asm/grfioctl.h,110,113
21-07-2011,arch/parisc/include/asm/hardirq.h,10,11
21-07-2011,arch/parisc/include/asm/hardware.h,118,127
21-07-2011,arch/parisc/include/asm/hw_irq.h,8,8
21-07-2011,arch/parisc/include/asm/ide.h,57,57
21-07-2011,arch/parisc/include/asm/io.h,260,320
21-07-2011,arch/parisc/include/asm/ioctl.h,43,44
